FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,TIPO DELITO,CANTIDAD
12/21/1997 12:00:00 AM,5,ANTIOQUIA,5615,RIONEGRO,SECUESTRO EXTORSIVO,1
12/21/1997 12:00:00 AM,25,CUNDINAMARCA,25740,SIBATE,SECUESTRO EXTORSIVO,1
12/21/1997 12:00:00 AM,41,HUILA,41319,GUADALUPE,SECUESTRO EXTORSIVO,1
12/22/1997 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
12/22/1997 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1
12/22/1997 12:00:00 AM,68,SANTANDER,68547,PIEDECUESTA,SECUESTRO EXTORSIVO,1
12/22/1997 12:00:00 AM,81,ARAUCA,81001,ARAUCA,SECUESTRO SIMPLE,1
12/23/1997 12:00:00 AM,44,LA GUAJIRA,44378,HATONUEVO,SECUESTRO SIMPLE,1
12/23/1997 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO EXTORSIVO,1
12/24/1997 12:00:00 AM,5,ANTIOQUIA,5129,CALDAS,SECUESTRO EXTORSIVO,1
12/24/1997 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,SECUESTRO EXTORSIVO,1
12/24/1997 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
12/24/1997 12:00:00 AM,54,NORTE DE SANTANDER,54245,EL CARMEN,SECUESTRO EXTORSIVO,1
12/25/1997 12:00:00 AM,5,ANTIOQUIA,5607,RETIRO,SECUESTRO EXTORSIVO,1
12/25/1997 12:00:00 AM,66,RISARALDA,66001,PEREIRA,SECUESTRO EXTORSIVO,1
12/26/1997 12:00:00 AM,68,SANTANDER,68615,RIONEGRO,SECUESTRO EXTORSIVO,1
12/27/1997 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,SECUESTRO EXTORSIVO,1
12/29/1997 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,SECUESTRO EXTORSIVO,1
12/30/1997 12:00:00 AM,5,ANTIOQUIA,5615,RIONEGRO,SECUESTRO EXTORSIVO,1
12/30/1997 12:00:00 AM,50,META,50313,GRANADA,SECUESTRO EXTORSIVO,1
12/30/1997 12:00:00 AM,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1
12/30/1997 12:00:00 AM,54,NORTE DE SANTANDER,54810,TIBU,SECUESTRO EXTORSIVO,1
01/01/1998 12:00:00 AM,5,ANTIOQUIA,5313,GRANADA,SECUESTRO EXTORSIVO,1
01/01/1998 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,4
01/01/1998 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO EXTORSIVO,1
01/01/1998 12:00:00 AM,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,SECUESTRO SIMPLE,1
01/01/1998 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,SECUESTRO EXTORSIVO,1
01/01/1998 12:00:00 AM,41,HUILA,41551,PITALITO,SECUESTRO EXTORSIVO,1
01/01/1998 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,1
01/01/1998 12:00:00 AM,54,NORTE DE SANTANDER,54261,EL ZULIA,SECUESTRO SIMPLE,1
01/01/1998 12:00:00 AM,54,NORTE DE SANTANDER,54405,LOS PATIOS,SECUESTRO SIMPLE,2
01/01/1998 12:00:00 AM,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,SECUESTRO SIMPLE,1
01/01/1998 12:00:00 AM,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO SIMPLE,1
01/01/1998 12:00:00 AM,66,RISARALDA,66400,LA VIRGINIA,SECUESTRO EXTORSIVO,1
01/02/1998 12:00:00 AM,15,BOYACÁ,15001,TUNJA,SECUESTRO SIMPLE,1
01/02/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO EXTORSIVO,2
01/02/1998 12:00:00 AM,66,RISARALDA,66001,PEREIRA,SECUESTRO EXTORSIVO,1
01/03/1998 12:00:00 AM,5,ANTIOQUIA,5034,ANDES,SECUESTRO SIMPLE,1
01/03/1998 12:00:00 AM,5,ANTIOQUIA,5667,SAN RAFAEL,SECUESTRO EXTORSIVO,1
01/03/1998 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,SECUESTRO EXTORSIVO,2
01/03/1998 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,SECUESTRO EXTORSIVO,1
01/03/1998 12:00:00 AM,73,TOLIMA,73585,PURIFICACION,SECUESTRO EXTORSIVO,1
01/03/1998 12:00:00 AM,86,PUTUMAYO,86568,PUERTO ASIS,SECUESTRO EXTORSIVO,1
01/04/1998 12:00:00 AM,25,CUNDINAMARCA,25398,LA PEÑA,SECUESTRO EXTORSIVO,1
01/05/1998 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1
01/05/1998 12:00:00 AM,5,ANTIOQUIA,5088,BELLO,SECUESTRO EXTORSIVO,1
01/05/1998 12:00:00 AM,5,ANTIOQUIA,5667,SAN RAFAEL,SECUESTRO EXTORSIVO,1
01/05/1998 12:00:00 AM,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
01/05/1998 12:00:00 AM,73,TOLIMA,73585,PURIFICACION,SECUESTRO EXTORSIVO,1
01/06/1998 12:00:00 AM,5,ANTIOQUIA,5113,BURITICA,SECUESTRO EXTORSIVO,2
01/06/1998 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,SECUESTRO EXTORSIVO,4
01/06/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO EXTORSIVO,1
01/06/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,3
01/06/1998 12:00:00 AM,47,MAGDALENA,47268,EL RETEN,SECUESTRO EXTORSIVO,1
01/06/1998 12:00:00 AM,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,2
01/06/1998 12:00:00 AM,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1
01/06/1998 12:00:00 AM,76,VALLE DEL CAUCA,76834,TULUA,SECUESTRO EXTORSIVO,1
01/07/1998 12:00:00 AM,13,BOLÍVAR,13670,SAN PABLO,SECUESTRO EXTORSIVO,2
01/07/1998 12:00:00 AM,18,CAQUETÁ,18205,CURILLO,SECUESTRO EXTORSIVO,3
01/07/1998 12:00:00 AM,20,CESAR,20295,GAMARRA,SECUESTRO SIMPLE,1
01/07/1998 12:00:00 AM,25,CUNDINAMARCA,25841,UBAQUE,SECUESTRO EXTORSIVO,1
01/07/1998 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,2
01/07/1998 12:00:00 AM,76,VALLE DEL CAUCA,76892,YUMBO,SECUESTRO EXTORSIVO,1
01/07/1998 12:00:00 AM,85,CASANARE,85001,YOPAL,SECUESTRO EXTORSIVO,1
01/07/1998 12:00:00 AM,85,CASANARE,85001,YOPAL,SECUESTRO SIMPLE,1
01/08/1998 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,SECUESTRO EXTORSIVO,1
01/08/1998 12:00:00 AM,25,CUNDINAMARCA,25377,LA CALERA,SECUESTRO EXTORSIVO,1
01/08/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
01/08/1998 12:00:00 AM,68,SANTANDER,68547,PIEDECUESTA,SECUESTRO EXTORSIVO,1
01/08/1998 12:00:00 AM,81,ARAUCA,81001,ARAUCA,SECUESTRO SIMPLE,2
01/08/1998 12:00:00 AM,86,PUTUMAYO,86749,SIBUNDOY,SECUESTRO SIMPLE,1
01/09/1998 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
01/09/1998 12:00:00 AM,15,BOYACÁ,15176,CHIQUINQUIRA,SECUESTRO EXTORSIVO,1
01/09/1998 12:00:00 AM,18,CAQUETÁ,18205,CURILLO,SECUESTRO EXTORSIVO,3
01/09/1998 12:00:00 AM,20,CESAR,20400,LA JAGUA DE IBIRICO,SECUESTRO EXTORSIVO,1
01/09/1998 12:00:00 AM,50,META,50683,SAN JUAN DE ARAMA,SECUESTRO EXTORSIVO,1
01/09/1998 12:00:00 AM,50,META,50683,SAN JUAN DE ARAMA,SECUESTRO SIMPLE,1
01/10/1998 12:00:00 AM,20,CESAR,20228,CURUMANI,SECUESTRO EXTORSIVO,1
01/10/1998 12:00:00 AM,20,CESAR,20228,CURUMANI,SECUESTRO SIMPLE,2
01/10/1998 12:00:00 AM,25,CUNDINAMARCA,25535,PASCA,SECUESTRO EXTORSIVO,3
01/11/1998 12:00:00 AM,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1
01/11/1998 12:00:00 AM,66,RISARALDA,66001,PEREIRA,SECUESTRO EXTORSIVO,1
01/11/1998 12:00:00 AM,73,TOLIMA,73616,RIOBLANCO,SECUESTRO EXTORSIVO,2
01/11/1998 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,2
01/11/1998 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO EXTORSIVO,1
01/11/1998 12:00:00 AM,76,VALLE DEL CAUCA,76233,DAGUA,SECUESTRO EXTORSIVO,1
01/11/1998 12:00:00 AM,76,VALLE DEL CAUCA,76606,RESTREPO,SECUESTRO EXTORSIVO,2
01/11/1998 12:00:00 AM,76,VALLE DEL CAUCA,76606,RESTREPO,SECUESTRO SIMPLE,1
01/12/1998 12:00:00 AM,18,CAQUETÁ,18256,EL PAUJIL,SECUESTRO EXTORSIVO,3
01/13/1998 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1
01/13/1998 12:00:00 AM,5,ANTIOQUIA,5234,DABEIBA,SECUESTRO SIMPLE,1
01/13/1998 12:00:00 AM,5,ANTIOQUIA,5368,JERICO,SECUESTRO EXTORSIVO,1
01/13/1998 12:00:00 AM,5,ANTIOQUIA,5756,SONSON,SECUESTRO EXTORSIVO,1
01/13/1998 12:00:00 AM,50,META,50150,CASTILLA LA NUEVA,SECUESTRO EXTORSIVO,1
01/13/1998 12:00:00 AM,68,SANTANDER,68547,PIEDECUESTA,SECUESTRO EXTORSIVO,1
01/13/1998 12:00:00 AM,73,TOLIMA,73001,IBAGUE,SECUESTRO SIMPLE,1
01/13/1998 12:00:00 AM,73,TOLIMA,73043,ANZOATEGUI,SECUESTRO EXTORSIVO,2
01/14/1998 12:00:00 AM,25,CUNDINAMARCA,25386,LA MESA,SECUESTRO EXTORSIVO,1
01/14/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
01/14/1998 12:00:00 AM,52,NARIÑO,52001,PASTO,SECUESTRO SIMPLE,1
01/15/1998 12:00:00 AM,20,CESAR,20550,PELAYA,SECUESTRO EXTORSIVO,1
01/15/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO EXTORSIVO,1
01/15/1998 12:00:00 AM,52,NARIÑO,52207,CONSACA,SECUESTRO EXTORSIVO,1
01/15/1998 12:00:00 AM,54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,SECUESTRO EXTORSIVO,1
01/15/1998 12:00:00 AM,76,VALLE DEL CAUCA,76892,YUMBO,SECUESTRO EXTORSIVO,2
01/16/1998 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
01/16/1998 12:00:00 AM,41,HUILA,41551,PITALITO,SECUESTRO EXTORSIVO,1
01/17/1998 12:00:00 AM,5,ANTIOQUIA,5756,SONSON,SECUESTRO EXTORSIVO,1
01/17/1998 12:00:00 AM,5,ANTIOQUIA,5819,TOLEDO,SECUESTRO EXTORSIVO,1
01/17/1998 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
01/17/1998 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO EXTORSIVO,1
01/17/1998 12:00:00 AM,13,BOLÍVAR,13160,CANTAGALLO,SECUESTRO EXTORSIVO,1
01/17/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
01/18/1998 12:00:00 AM,5,ANTIOQUIA,5490,NECOCLI,SECUESTRO EXTORSIVO,1
01/18/1998 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,SECUESTRO EXTORSIVO,1
01/18/1998 12:00:00 AM,54,NORTE DE SANTANDER,54172,CHINACOTA,SECUESTRO EXTORSIVO,2
01/18/1998 12:00:00 AM,76,VALLE DEL CAUCA,76275,FLORIDA,SECUESTRO EXTORSIVO,1
01/19/1998 12:00:00 AM,5,ANTIOQUIA,5490,NECOCLI,SECUESTRO EXTORSIVO,1
01/19/1998 12:00:00 AM,18,CAQUETÁ,18001,FLORENCIA,SECUESTRO EXTORSIVO,1
01/19/1998 12:00:00 AM,70,SUCRE,70508,OVEJAS,SECUESTRO SIMPLE,1
01/19/1998 12:00:00 AM,70,SUCRE,70713,SAN ONOFRE,SECUESTRO EXTORSIVO,1
01/20/1998 12:00:00 AM,5,ANTIOQUIA,5234,DABEIBA,SECUESTRO EXTORSIVO,1
01/20/1998 12:00:00 AM,5,ANTIOQUIA,5541,PEÑOL,SECUESTRO EXTORSIVO,1
01/20/1998 12:00:00 AM,13,BOLÍVAR,13744,SIMITI,SECUESTRO EXTORSIVO,1
01/20/1998 12:00:00 AM,25,CUNDINAMARCA,25281,FOSCA,SECUESTRO EXTORSIVO,1
01/20/1998 12:00:00 AM,68,SANTANDER,68615,RIONEGRO,SECUESTRO EXTORSIVO,1
01/20/1998 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
01/21/1998 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1
01/21/1998 12:00:00 AM,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1
01/22/1998 12:00:00 AM,5,ANTIOQUIA,5475,MURINDO,SECUESTRO EXTORSIVO,2
01/22/1998 12:00:00 AM,15,BOYACÁ,15516,PAIPA,SECUESTRO EXTORSIVO,1
01/22/1998 12:00:00 AM,50,META,50313,GRANADA,SECUESTRO SIMPLE,1
01/22/1998 12:00:00 AM,68,SANTANDER,68720,SANTA HELENA DEL OPON,SECUESTRO EXTORSIVO,1
01/22/1998 12:00:00 AM,73,TOLIMA,73168,CHAPARRAL,SECUESTRO SIMPLE,1
01/22/1998 12:00:00 AM,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,SECUESTRO EXTORSIVO,1
01/23/1998 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
01/23/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
01/23/1998 12:00:00 AM,50,META,50313,GRANADA,SECUESTRO EXTORSIVO,1
01/23/1998 12:00:00 AM,52,NARIÑO,52001,PASTO,SECUESTRO EXTORSIVO,2
01/23/1998 12:00:00 AM,52,NARIÑO,52227,CUMBAL,SECUESTRO EXTORSIVO,1
01/23/1998 12:00:00 AM,52,NARIÑO,52317,GUACHUCAL,SECUESTRO EXTORSIVO,1
01/23/1998 12:00:00 AM,52,NARIÑO,52560,POTOSI,SECUESTRO EXTORSIVO,1
01/23/1998 12:00:00 AM,52,NARIÑO,52683,SANDONA,SECUESTRO EXTORSIVO,1
01/23/1998 12:00:00 AM,68,SANTANDER,68276,FLORIDABLANCA,SECUESTRO EXTORSIVO,1
01/23/1998 12:00:00 AM,70,SUCRE,70713,SAN ONOFRE,SECUESTRO EXTORSIVO,1
01/23/1998 12:00:00 AM,76,VALLE DEL CAUCA,76400,LA UNION,SECUESTRO EXTORSIVO,1
01/24/1998 12:00:00 AM,41,HUILA,41020,ALGECIRAS,SECUESTRO EXTORSIVO,1
01/24/1998 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
01/24/1998 12:00:00 AM,76,VALLE DEL CAUCA,76147,CARTAGO,SECUESTRO EXTORSIVO,2
01/25/1998 12:00:00 AM,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,SECUESTRO EXTORSIVO,1
01/25/1998 12:00:00 AM,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,SECUESTRO SIMPLE,1
01/25/1998 12:00:00 AM,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,SECUESTRO EXTORSIVO,1
01/25/1998 12:00:00 AM,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1
01/25/1998 12:00:00 AM,50,META,50318,GUAMAL,SECUESTRO SIMPLE,1
01/25/1998 12:00:00 AM,52,NARIÑO,52356,IPIALES,SECUESTRO EXTORSIVO,2
01/25/1998 12:00:00 AM,54,NORTE DE SANTANDER,54172,CHINACOTA,SECUESTRO SIMPLE,1
01/25/1998 12:00:00 AM,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
01/25/1998 12:00:00 AM,85,CASANARE,85001,YOPAL,SECUESTRO EXTORSIVO,1
01/26/1998 12:00:00 AM,5,ANTIOQUIA,5887,YARUMAL,SECUESTRO EXTORSIVO,4
01/26/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
01/26/1998 12:00:00 AM,47,MAGDALENA,47268,EL RETEN,SECUESTRO EXTORSIVO,1
01/26/1998 12:00:00 AM,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,1
01/26/1998 12:00:00 AM,70,SUCRE,70265,GUARANDA,SECUESTRO EXTORSIVO,1
01/27/1998 12:00:00 AM,5,ANTIOQUIA,5091,BETANIA,SECUESTRO EXTORSIVO,1
01/27/1998 12:00:00 AM,5,ANTIOQUIA,5212,COPACABANA,SECUESTRO EXTORSIVO,4
01/27/1998 12:00:00 AM,5,ANTIOQUIA,5649,SAN CARLOS,SECUESTRO EXTORSIVO,1
01/27/1998 12:00:00 AM,44,LA GUAJIRA,44874,VILLANUEVA,SECUESTRO EXTORSIVO,1
01/27/1998 12:00:00 AM,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,1
01/27/1998 12:00:00 AM,68,SANTANDER,68720,SANTA HELENA DEL OPON,SECUESTRO EXTORSIVO,1
01/27/1998 12:00:00 AM,81,ARAUCA,81591,PUERTO RONDON,SECUESTRO EXTORSIVO,1
01/28/1998 12:00:00 AM,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,SECUESTRO EXTORSIVO,1
01/28/1998 12:00:00 AM,54,NORTE DE SANTANDER,54003,ABREGO,SECUESTRO EXTORSIVO,2
01/28/1998 12:00:00 AM,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO EXTORSIVO,1
01/28/1998 12:00:00 AM,76,VALLE DEL CAUCA,76275,FLORIDA,SECUESTRO EXTORSIVO,3
01/29/1998 12:00:00 AM,5,ANTIOQUIA,5376,LA CEJA,SECUESTRO EXTORSIVO,1
01/29/1998 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
01/29/1998 12:00:00 AM,44,LA GUAJIRA,44110,EL MOLINO,SECUESTRO EXTORSIVO,1
01/29/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
01/29/1998 12:00:00 AM,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO SIMPLE,1
01/29/1998 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,2
01/29/1998 12:00:00 AM,99,VICHADA,99624,SANTA ROSALIA,SECUESTRO EXTORSIVO,1
01/30/1998 12:00:00 AM,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,SECUESTRO EXTORSIVO,1
01/30/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO EXTORSIVO,2
01/30/1998 12:00:00 AM,76,VALLE DEL CAUCA,76275,FLORIDA,SECUESTRO EXTORSIVO,1
01/31/1998 12:00:00 AM,52,NARIÑO,52001,PASTO,SECUESTRO EXTORSIVO,1
01/31/1998 12:00:00 AM,68,SANTANDER,68575,PUERTO WILCHES,SECUESTRO EXTORSIVO,2
01/31/1998 12:00:00 AM,70,SUCRE,70717,SAN PEDRO,SECUESTRO SIMPLE,1
01/31/1998 12:00:00 AM,99,VICHADA,99524,LA PRIMAVERA,SECUESTRO EXTORSIVO,11
02/01/1998 12:00:00 AM,5,ANTIOQUIA,5197,COCORNA,SECUESTRO EXTORSIVO,1
02/01/1998 12:00:00 AM,5,ANTIOQUIA,5250,EL BAGRE,SECUESTRO SIMPLE,4
02/01/1998 12:00:00 AM,5,ANTIOQUIA,5313,GRANADA,SECUESTRO EXTORSIVO,1
02/01/1998 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
02/01/1998 12:00:00 AM,13,BOLÍVAR,13549,PINILLOS,SECUESTRO EXTORSIVO,1
02/01/1998 12:00:00 AM,13,BOLÍVAR,13549,PINILLOS,SECUESTRO SIMPLE,1
02/01/1998 12:00:00 AM,44,LA GUAJIRA,44430,MAICAO,SECUESTRO EXTORSIVO,1
02/01/1998 12:00:00 AM,50,META,50577,PUERTO LLERAS,SECUESTRO EXTORSIVO,1
02/01/1998 12:00:00 AM,73,TOLIMA,73026,ALVARADO,SECUESTRO EXTORSIVO,1
02/02/1998 12:00:00 AM,13,BOLÍVAR,13430,MAGANGUE,SECUESTRO EXTORSIVO,3
02/02/1998 12:00:00 AM,13,BOLÍVAR,13442,MARIA LA BAJA,SECUESTRO EXTORSIVO,1
02/02/1998 12:00:00 AM,13,BOLÍVAR,13549,PINILLOS,SECUESTRO EXTORSIVO,1
02/02/1998 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,SECUESTRO SIMPLE,1
02/02/1998 12:00:00 AM,50,META,50313,GRANADA,SECUESTRO EXTORSIVO,1
02/02/1998 12:00:00 AM,50,META,50686,SAN JUANITO,SECUESTRO EXTORSIVO,1
02/03/1998 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1
02/03/1998 12:00:00 AM,85,CASANARE,85001,YOPAL,SECUESTRO EXTORSIVO,1
02/04/1998 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,2
02/04/1998 12:00:00 AM,5,ANTIOQUIA,5088,BELLO,SECUESTRO EXTORSIVO,1
02/04/1998 12:00:00 AM,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,SECUESTRO SIMPLE,1
02/04/1998 12:00:00 AM,5,ANTIOQUIA,5440,MARINILLA,SECUESTRO EXTORSIVO,1
02/04/1998 12:00:00 AM,13,BOLÍVAR,13549,PINILLOS,SECUESTRO EXTORSIVO,1
02/04/1998 12:00:00 AM,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1
02/04/1998 12:00:00 AM,85,CASANARE,85001,YOPAL,SECUESTRO EXTORSIVO,1
02/05/1998 12:00:00 AM,5,ANTIOQUIA,5197,COCORNA,SECUESTRO EXTORSIVO,1
02/05/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
02/06/1998 12:00:00 AM,15,BOYACÁ,15176,CHIQUINQUIRA,SECUESTRO EXTORSIVO,1
02/06/1998 12:00:00 AM,20,CESAR,20045,BECERRIL,SECUESTRO EXTORSIVO,1
02/06/1998 12:00:00 AM,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,1
02/07/1998 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1
02/07/1998 12:00:00 AM,17,CALDAS,17380,LA DORADA,SECUESTRO SIMPLE,1
02/07/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,2
02/07/1998 12:00:00 AM,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,1
02/08/1998 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,SECUESTRO SIMPLE,1
02/08/1998 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,SECUESTRO EXTORSIVO,1
02/08/1998 12:00:00 AM,50,META,50318,GUAMAL,SECUESTRO EXTORSIVO,1
02/08/1998 12:00:00 AM,76,VALLE DEL CAUCA,76834,TULUA,SECUESTRO EXTORSIVO,1
02/09/1998 12:00:00 AM,13,BOLÍVAR,13442,MARIA LA BAJA,SECUESTRO EXTORSIVO,2
02/09/1998 12:00:00 AM,17,CALDAS,17013,AGUADAS,SECUESTRO EXTORSIVO,1
02/09/1998 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,1
02/10/1998 12:00:00 AM,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,SECUESTRO SIMPLE,2
02/10/1998 12:00:00 AM,5,ANTIOQUIA,5664,SAN PEDRO,SECUESTRO EXTORSIVO,1
02/10/1998 12:00:00 AM,18,CAQUETÁ,18001,FLORENCIA,SECUESTRO SIMPLE,1
02/10/1998 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,SECUESTRO SIMPLE,2
02/10/1998 12:00:00 AM,41,HUILA,41298,GARZON,SECUESTRO EXTORSIVO,1
02/10/1998 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
02/11/1998 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1
02/11/1998 12:00:00 AM,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,SECUESTRO EXTORSIVO,1
02/11/1998 12:00:00 AM,5,ANTIOQUIA,5237,DON MATIAS,SECUESTRO EXTORSIVO,1
02/11/1998 12:00:00 AM,5,ANTIOQUIA,5308,GIRARDOTA,SECUESTRO EXTORSIVO,1
02/11/1998 12:00:00 AM,5,ANTIOQUIA,5664,SAN PEDRO,SECUESTRO EXTORSIVO,1
02/11/1998 12:00:00 AM,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,1
02/12/1998 12:00:00 AM,20,CESAR,20238,EL COPEY,SECUESTRO EXTORSIVO,1
02/12/1998 12:00:00 AM,50,META,50287,FUENTE DE ORO,SECUESTRO EXTORSIVO,1
02/13/1998 12:00:00 AM,5,ANTIOQUIA,5887,YARUMAL,SECUESTRO EXTORSIVO,1
02/13/1998 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,SECUESTRO EXTORSIVO,1
02/13/1998 12:00:00 AM,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,SECUESTRO EXTORSIVO,1
02/13/1998 12:00:00 AM,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1
02/14/1998 12:00:00 AM,5,ANTIOQUIA,5212,COPACABANA,SECUESTRO SIMPLE,1
02/14/1998 12:00:00 AM,5,ANTIOQUIA,5649,SAN CARLOS,SECUESTRO EXTORSIVO,1
02/14/1998 12:00:00 AM,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,SECUESTRO EXTORSIVO,1
