FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,CANTIDAD
02/18/2002 12:00:00 AM,19,CAUCA,19001,POPAYAN,1
02/18/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
02/18/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
02/18/2002 12:00:00 AM,66,RISARALDA,66001,PEREIRA,1
02/18/2002 12:00:00 AM,73,TOLIMA,73411,LIBANO,1
02/19/2002 12:00:00 AM,25,CUNDINAMARCA,25322,GUASCA,1
02/19/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
02/20/2002 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,1
02/20/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
02/20/2002 12:00:00 AM,41,HUILA,41001,NEIVA,3
02/20/2002 12:00:00 AM,41,HUILA,41298,GARZON,1
02/20/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
02/20/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
02/20/2002 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2
02/21/2002 12:00:00 AM,5,ANTIOQUIA,5034,ANDES,3
02/21/2002 12:00:00 AM,5,ANTIOQUIA,5360,ITAGUI,1
02/21/2002 12:00:00 AM,5,ANTIOQUIA,5679,SANTA BARBARA,1
02/21/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
02/21/2002 12:00:00 AM,15,BOYACÁ,15238,DUITAMA,1
02/21/2002 12:00:00 AM,15,BOYACÁ,15407,VILLA DE LEYVA,1
02/21/2002 12:00:00 AM,19,CAUCA,19130,CAJIBIO,1
02/21/2002 12:00:00 AM,25,CUNDINAMARCA,25386,LA MESA,1
02/21/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
02/22/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
02/22/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
02/22/2002 12:00:00 AM,20,CESAR,20013,AGUSTIN CODAZZI,1
02/22/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
02/22/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
02/22/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
02/22/2002 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1
02/23/2002 12:00:00 AM,15,BOYACÁ,15047,AQUITANIA,1
02/23/2002 12:00:00 AM,18,CAQUETÁ,18001,FLORENCIA,1
02/23/2002 12:00:00 AM,41,HUILA,41306,GIGANTE,1
02/23/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
02/24/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
02/24/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
02/24/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
02/25/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
02/25/2002 12:00:00 AM,41,HUILA,41551,PITALITO,1
02/25/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
02/26/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,2
02/26/2002 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,1
02/26/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
02/26/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
02/26/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,2
02/26/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
02/26/2002 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
02/27/2002 12:00:00 AM,41,HUILA,41001,NEIVA,2
02/27/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
02/28/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
02/28/2002 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,1
02/28/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
02/28/2002 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1
03/01/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",4
03/01/2002 12:00:00 AM,18,CAQUETÁ,18001,FLORENCIA,1
03/01/2002 12:00:00 AM,19,CAUCA,19001,POPAYAN,1
03/01/2002 12:00:00 AM,25,CUNDINAMARCA,25299,GAMA,1
03/01/2002 12:00:00 AM,25,CUNDINAMARCA,25322,GUASCA,1
03/01/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
03/01/2002 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,1
03/01/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
03/01/2002 12:00:00 AM,50,META,50313,GRANADA,1
03/01/2002 12:00:00 AM,52,NARIÑO,52001,PASTO,1
03/01/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
03/02/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
03/02/2002 12:00:00 AM,17,CALDAS,17653,SALAMINA,1
03/02/2002 12:00:00 AM,18,CAQUETÁ,18001,FLORENCIA,1
03/02/2002 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,1
03/02/2002 12:00:00 AM,25,CUNDINAMARCA,25322,GUASCA,1
03/02/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
03/03/2002 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,1
03/03/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
03/04/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
03/04/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
03/04/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
03/04/2002 12:00:00 AM,68,SANTANDER,68547,PIEDECUESTA,1
03/04/2002 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1
03/05/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
03/05/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
03/05/2002 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
03/05/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
03/05/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
03/06/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
03/06/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
03/06/2002 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
03/06/2002 12:00:00 AM,25,CUNDINAMARCA,25867,VIANI,1
03/06/2002 12:00:00 AM,41,HUILA,41001,NEIVA,2
03/06/2002 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
03/07/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",3
03/07/2002 12:00:00 AM,19,CAUCA,19001,POPAYAN,1
03/07/2002 12:00:00 AM,41,HUILA,41001,NEIVA,2
03/07/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
03/08/2002 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,2
03/08/2002 12:00:00 AM,17,CALDAS,17524,PALESTINA,1
03/08/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
03/08/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
03/10/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
03/10/2002 12:00:00 AM,41,HUILA,41001,NEIVA,2
03/10/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
03/11/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,2
03/11/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",3
03/11/2002 12:00:00 AM,15,BOYACÁ,15238,DUITAMA,1
03/11/2002 12:00:00 AM,50,META,50287,FUENTE DE ORO,1
03/12/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
03/12/2002 12:00:00 AM,15,BOYACÁ,15238,DUITAMA,1
03/12/2002 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
03/12/2002 12:00:00 AM,19,CAUCA,19001,POPAYAN,1
03/12/2002 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,1
03/12/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
03/12/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
03/12/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
03/12/2002 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1
03/13/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,2
03/13/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
03/13/2002 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,1
03/13/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
03/13/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
03/13/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,2
03/13/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
03/14/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
03/14/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",3
03/14/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
03/14/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
03/14/2002 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1
03/15/2002 12:00:00 AM,25,CUNDINAMARCA,25875,VILLETA,1
03/15/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
03/15/2002 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2
03/16/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
03/16/2002 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
03/16/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
03/16/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
03/16/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
03/17/2002 12:00:00 AM,15,BOYACÁ,15104,BOYACA,1
03/17/2002 12:00:00 AM,25,CUNDINAMARCA,25269,FACATATIVA,1
03/17/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
03/17/2002 12:00:00 AM,70,SUCRE,70678,SAN BENITO ABAD,1
03/18/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
03/18/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,2
03/18/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,6
03/18/2002 12:00:00 AM,73,TOLIMA,73124,CAJAMARCA,1
03/19/2002 12:00:00 AM,5,ANTIOQUIA,5360,ITAGUI,1
03/19/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
03/19/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,2
03/19/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
03/20/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
03/20/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
03/20/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
03/20/2002 12:00:00 AM,50,META,50006,ACACIAS,1
03/20/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
03/21/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",3
03/21/2002 12:00:00 AM,15,BOYACÁ,15176,CHIQUINQUIRA,1
03/21/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
03/21/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
03/21/2002 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
03/21/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
03/21/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
03/22/2002 12:00:00 AM,5,ANTIOQUIA,5266,ENVIGADO,1
03/22/2002 12:00:00 AM,5,ANTIOQUIA,5615,RIONEGRO,1
03/22/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,2
03/22/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
03/22/2002 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
03/22/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
03/22/2002 12:00:00 AM,73,TOLIMA,73268,ESPINAL,1
03/22/2002 12:00:00 AM,73,TOLIMA,73504,ORTEGA,1
03/22/2002 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
03/23/2002 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
03/23/2002 12:00:00 AM,50,META,50006,ACACIAS,1
03/23/2002 12:00:00 AM,73,TOLIMA,73168,CHAPARRAL,2
03/25/2002 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
03/25/2002 12:00:00 AM,44,LA GUAJIRA,44001,RIOHACHA,1
03/25/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
03/25/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
03/26/2002 12:00:00 AM,5,ANTIOQUIA,5308,GIRARDOTA,1
03/26/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
03/26/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
03/26/2002 12:00:00 AM,41,HUILA,41396,LA PLATA,1
03/26/2002 12:00:00 AM,73,TOLIMA,73624,ROVIRA,1
03/27/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",3
03/27/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
03/27/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
03/27/2002 12:00:00 AM,70,SUCRE,70742,SAN LUIS DE SINCE,1
03/28/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
03/28/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
03/29/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
03/30/2002 12:00:00 AM,25,CUNDINAMARCA,25785,TABIO,1
03/30/2002 12:00:00 AM,68,SANTANDER,68229,CURITI,1
03/31/2002 12:00:00 AM,5,ANTIOQUIA,5212,COPACABANA,1
03/31/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
03/31/2002 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/01/2002 12:00:00 AM,5,ANTIOQUIA,5313,GRANADA,1
04/01/2002 12:00:00 AM,5,ANTIOQUIA,5615,RIONEGRO,1
04/01/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",9
04/01/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,2
04/01/2002 12:00:00 AM,20,CESAR,20621,LA PAZ,1
04/01/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/01/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/01/2002 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
04/01/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
04/01/2002 12:00:00 AM,70,SUCRE,70215,COROZAL,1
04/01/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
04/01/2002 12:00:00 AM,76,VALLE DEL CAUCA,76520,PALMIRA,1
04/02/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",4
04/02/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
04/02/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/02/2002 12:00:00 AM,41,HUILA,41298,GARZON,1
04/02/2002 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/02/2002 12:00:00 AM,76,VALLE DEL CAUCA,76622,ROLDANILLO,1
04/03/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,2
04/03/2002 12:00:00 AM,17,CALDAS,17050,ARANZAZU,1
04/03/2002 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,1
04/03/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,2
04/03/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
04/03/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
04/03/2002 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/04/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
04/04/2002 12:00:00 AM,15,BOYACÁ,15322,GUATEQUE,1
04/04/2002 12:00:00 AM,20,CESAR,20621,LA PAZ,1
04/04/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/04/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/04/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
04/04/2002 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/05/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/05/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/05/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
04/05/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
04/06/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
04/06/2002 12:00:00 AM,44,LA GUAJIRA,44001,RIOHACHA,1
04/06/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/08/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/08/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
04/08/2002 12:00:00 AM,25,CUNDINAMARCA,25126,CAJICA,1
04/08/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/08/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
04/09/2002 12:00:00 AM,15,BOYACÁ,15001,TUNJA,1
04/09/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,2
04/09/2002 12:00:00 AM,41,HUILA,41001,NEIVA,2
04/09/2002 12:00:00 AM,68,SANTANDER,68689,SAN VICENTE DE CHUCURI,1
04/09/2002 12:00:00 AM,73,TOLIMA,73854,VALLE DE SAN JUAN,1
04/10/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
04/10/2002 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,1
04/10/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/10/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
04/11/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
04/11/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/11/2002 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1
04/12/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
04/12/2002 12:00:00 AM,20,CESAR,20750,SAN DIEGO,1
04/12/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/12/2002 12:00:00 AM,41,HUILA,41668,SAN AGUSTIN,2
04/13/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/13/2002 12:00:00 AM,68,SANTANDER,68276,FLORIDABLANCA,2
04/14/2002 12:00:00 AM,5,ANTIOQUIA,5425,MACEO,1
04/14/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/14/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/15/2002 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
04/15/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/15/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
04/15/2002 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/16/2002 12:00:00 AM,41,HUILA,41001,NEIVA,2
04/16/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
04/16/2002 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1
04/17/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
04/17/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
04/17/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/18/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/18/2002 12:00:00 AM,15,BOYACÁ,15238,DUITAMA,1
04/18/2002 12:00:00 AM,15,BOYACÁ,15798,TENZA,2
04/18/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/18/2002 12:00:00 AM,50,META,50006,ACACIAS,2
04/19/2002 12:00:00 AM,5,ANTIOQUIA,5034,ANDES,1
04/19/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/19/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
04/19/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
04/20/2002 12:00:00 AM,25,CUNDINAMARCA,25286,FUNZA,1
04/21/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
04/21/2002 12:00:00 AM,13,BOLÍVAR,13052,ARJONA,1
04/21/2002 12:00:00 AM,73,TOLIMA,73443,MARIQUITA,1
04/22/2002 12:00:00 AM,5,ANTIOQUIA,5615,RIONEGRO,1
04/22/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/23/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/23/2002 12:00:00 AM,15,BOYACÁ,15238,DUITAMA,1
04/23/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
04/24/2002 12:00:00 AM,5,ANTIOQUIA,5034,ANDES,1
04/24/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/24/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
04/24/2002 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/25/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,2
04/25/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/25/2002 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
04/25/2002 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,1
04/25/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,2
04/25/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
04/25/2002 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/26/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,2
04/26/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/26/2002 12:00:00 AM,25,CUNDINAMARCA,25473,MOSQUERA,1
04/26/2002 12:00:00 AM,41,HUILA,41001,NEIVA,2
04/26/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/26/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,2
04/26/2002 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/27/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
04/27/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/28/2002 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
04/28/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/28/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,2
04/28/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
04/29/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/29/2002 12:00:00 AM,15,BOYACÁ,15238,DUITAMA,1
04/29/2002 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
04/29/2002 12:00:00 AM,41,HUILA,41615,RIVERA,2
04/29/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/30/2002 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,1
05/01/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",8
05/01/2002 12:00:00 AM,13,BOLÍVAR,13244,EL CARMEN DE BOLIVAR,1
05/01/2002 12:00:00 AM,13,BOLÍVAR,13268,EL PEÑON,1
05/01/2002 12:00:00 AM,25,CUNDINAMARCA,25386,LA MESA,2
05/01/2002 12:00:00 AM,41,HUILA,41298,GARZON,1
05/01/2002 12:00:00 AM,41,HUILA,41660,SALADOBLANCO,1
05/01/2002 12:00:00 AM,73,TOLIMA,73001,IBAGUE,2
05/01/2002 12:00:00 AM,73,TOLIMA,73148,CARMEN DE APICALA,1
05/01/2002 12:00:00 AM,73,TOLIMA,73268,ESPINAL,1
05/02/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",4
05/02/2002 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
05/02/2002 12:00:00 AM,41,HUILA,41132,CAMPOALEGRE,1
05/02/2002 12:00:00 AM,50,META,50001,VILLAVICENCIO,2
05/02/2002 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
05/03/2002 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,1
05/03/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
05/03/2002 12:00:00 AM,15,BOYACÁ,15176,CHIQUINQUIRA,1
05/03/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
05/04/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
05/05/2002 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,6
05/05/2002 12:00:00 AM,47,MAGDALENA,47053,ARACATACA,1
05/06/2002 12:00:00 AM,5,ANTIOQUIA,5604,REMEDIOS,1
05/06/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
05/06/2002 12:00:00 AM,15,BOYACÁ,15047,AQUITANIA,1
05/06/2002 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
05/06/2002 12:00:00 AM,41,HUILA,41001,NEIVA,2
05/06/2002 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
05/06/2002 12:00:00 AM,68,SANTANDER,68276,FLORIDABLANCA,1
05/06/2002 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2
05/07/2002 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
05/07/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
05/07/2002 12:00:00 AM,15,BOYACÁ,15238,DUITAMA,1
05/07/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
05/07/2002 12:00:00 AM,70,SUCRE,70001,SINCELEJO,2
05/07/2002 12:00:00 AM,70,SUCRE,70670,SAMPUES,1
05/08/2002 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",3
05/08/2002 12:00:00 AM,41,HUILA,41001,NEIVA,1
05/08/2002 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
